"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"大正中央中学校","大正区小林東3-23-5","たいしょうちゅうおうちゅうがっこう","学校・保育所","中学校","06-6552-6565～7","","","","","","","135.471689000001","34.6439250000005","中学校"
"泉尾東小学校","大正区千島1-16-16","いずおひがししょうがっこう","学校・保育所","小学校","06-6551-0081・5186","","","","","","","135.474488000001","34.6537970000004","小学校"
"千島保育所","大阪市大正区千島2-4-38","ちしまほいくしょ","学校・保育所","保育所","06-6554-6075","06-6554-6075","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.475882960002","34.6490588500009","保育所"
"泉尾北小学校","大正区泉尾2-21-24","いずおきたしょうがっこう","学校・保育所","小学校","06-6551-0028・8100","","","","","","","135.470616000001","34.6604660000005","小学校"
"大正北保育所","大阪市大正区泉尾2-8-8","たいしょうきたほいくしょ","学校・保育所","保育所","06-6551-5038","06-6551-5038","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.473648870002","34.6595369500009","保育所"
"中泉尾小学校","大正区泉尾3-23-34","なかいずおしょうがっこう","学校・保育所","小学校","06-6551-0068・3394","","","","","","","135.469400000001","34.6593330000005","小学校"
"北恩加島小学校","大正区泉尾5-17-31","きたおかじましょうがっこう","学校・保育所","小学校","06-6551-0020・0240","","","","","","","135.468161000001","34.6545440000005","小学校"
"北恩加島保育所","大阪市大正区泉尾7-14-2","きたおかじまほいくしょ","学校・保育所","保育所","06-6553-5521","06-6553-5521","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.465795280002","34.655914220001","保育所"
"鶴町小学校","大正区鶴町2-6-24","つるまちしょうがっこう","学校・保育所","小学校","06-6551-0023・8800","","","","","","","135.456053000001","34.6395560000005","小学校"
"南恩加島小学校","大正区南恩加島3-6-11","みなみおかじましょうがっこう","学校・保育所","小学校","06-6551-0047・9503","","","","","","","135.469218000001","34.6366110000005","小学校"
"大正西中学校","大正区南恩加島6-14-37","たいしょうにしちゅうがっこう","学校・保育所","中学校","06-6551-0294・6000","","","","","","","135.464958000001","34.6365460000005","中学校"
"平尾小学校","大正区平尾2-21-28","ひらおしょうがっこう","学校・保育所","小学校","06-6551-8600・3294","","","","","","","135.473942000001","34.6406830000004","小学校"
"大正保育所","大阪市大正区平尾2-23-5","たいしょうほいくしょ","学校・保育所","保育所","06-6552-0300","06-6552-0300","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.472920000002","34.6419691300008","保育所"
"大正北中学校","大正区北村3-1-1","たいしょうきたちゅうがっこう","学校・保育所","中学校","06-6554-6050","","","","","","","135.468856000001","34.6501830000005","中学校"
"西大道保育所","大阪市東淀川区大桐2-8-2","にしだいどうほいくしょ","学校・保育所","保育所","06-6329-8810","06-6329-8810","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.54206633","34.7477439500006","保育所"
"みどり小学校","鶴見区緑2-4-45","みどりしょうがっこう","学校・保育所","小学校","06-6912-7908","","","","","","","135.564024","34.7104610000002","小学校"
"鶴見小学校","鶴見区鶴見4-14-10","つるみしょうがっこう","学校・保育所","小学校","06-6911-5281","","","","","","","135.564413","34.7053770000002","小学校"
"鶴見南小学校","鶴見区鶴見2-17-22","つるみみなみしょうがっこう","学校・保育所","小学校","06-6912-7946","","","","","","","135.565608","34.6991280000002","小学校"
"榎本小学校","鶴見区今津北1-5-35","えのもとしょうがっこう","学校・保育所","小学校","06-6961-0461","","","","","","","135.568332","34.6947600000002","小学校"
"今津小学校","鶴見区今津中4-1-48","いまづしょうがっこう","学校・保育所","小学校","06-6968-8300","","","","","","","135.577164","34.6932390000002","小学校"
"茨田南小学校","鶴見区諸口1-3-71","まったみなみしょうがっこう","学校・保育所","小学校","06-6911-2001","","","","","","","135.577928","34.6988410000002","小学校"
"茨田小学校","鶴見区安田2-1-8","まったしょうがっこう","学校・保育所","小学校","06-6915-9731","","","","","","","135.590386","34.7028520000002","小学校"
"茨田東小学校","鶴見区茨田大宮3-7-61","まったひがししょうがっこう","学校・保育所","小学校","06-6912-0011","","","","","","","135.595485","34.7087190000002","小学校"
"茨田北小学校","鶴見区浜3-8-66","まったきたしょうがっこう","学校・保育所","小学校","06-6912-4500","","","","","","","135.585657","34.7091890000002","小学校"
"茨田西小学校","鶴見区横堤5-13-61","まったにししょうがっこう","学校・保育所","小学校","06-6911-3874","","","","","","","135.573164","34.7073780000002","小学校"
"横堤小学校","鶴見区横堤1-11-83","よこづつみしょうがっこう","学校・保育所","小学校","06-6912-4513","","","","","","","135.570067","34.7014880000002","小学校"
"緑中学校","鶴見区鶴見6-6-11","みどりちゅうがっこう","学校・保育所","中学校","06-6911-3688","","","","","","","135.564607","34.7086850000002","中学校"
"今津中学校","鶴見区今津中1-3-55","いまづちゅうがっこう","学校・保育所","中学校","06-6968-9194","","","","","","","135.568039","34.6924360000002","中学校"
"茨田中学校","鶴見区諸口3-4-44","まったちゅうがっこう","学校・保育所","中学校","06-6911-0191","","","","","","","135.577614","34.7037630000002","中学校"
"茨田北中学校","鶴見区茨田大宮1-1-31","まったきたちゅうがっこう","学校・保育所","中学校","06-6911-8121","","","","","","","135.588075","34.7109270000002","中学校"
"横堤中学校","鶴見区横堤1-11-27","よこづつみちゅうがっこう","学校・保育所","中学校","06-6911-1361","","","","","","","135.569441","34.7022970000002","中学校"
"大阪府立茨田高等学校","鶴見区安田1-5-49","おおさかふりつまったこうとうがっこう","学校・保育所","高等学校","06-6911-0001","06-6911-2-6374","https://www2.osaka-c.ed.jp/matta/","","府立","府立","","135.586744","34.7036430000002","高等学校"
"榎本幼稚園","大阪市鶴見区今津北1-5-35","えのもとようちえん","学校・保育所","幼稚園","06-6961-0751","06-6961-2274","https://kindergarten.city-osaka.ed.jp/2780050","","","","","135.5691455","34.6955114700004","幼稚園"
"茨田第1保育所","大阪市鶴見区諸口5浜6-17","まっただい１ほいくしょ","学校・保育所","保育所","06-6912-6149","06-6912-6149","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.58333","34.7046841700003","保育所"
"茨田第2保育所","大阪市鶴見区横堤4-12-33","まっただい２ほいくしょ","学校・保育所","保育所","06-6912-1110","06-6912-1134","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.57054355","34.7058219600004","保育所"
"今津保育所","大阪市鶴見区今津中3-7-2","いまづほいくしょ","学校・保育所","保育所","06-6968-0418","06-6167-2302","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.57403311","34.6916513700004","保育所"
"西淡路第2保育所","大阪市東淀川区西淡路5-1-14","にしあわじだい２ほいくしょ","学校・保育所","保育所","06-6323-5160","06-6323-5160","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.51111","34.7412212200003","保育所"
"下新庄保育所","大阪市東淀川区下新庄5-3-22","しもしんじょうほいくしょ","学校・保育所","保育所","06-6329-5080","06-6329-5080","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.52143506","34.7453747300006","保育所"
"南江口保育所","大阪市東淀川区小松5-6-32","みなみえぐちほいくしょ","学校・保育所","保育所","06-6329-2869","06-6329-2869","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.54874807","34.7541658300004","保育所"
"豊里第1保育所","大阪市東淀川区豊里7-21-23","とよさとだい１ほいくしょ","学校・保育所","保育所","06-6328-5200","06-6328-5200","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.54097","34.7442813400005","保育所"
"豊里第2保育所","大阪市東淀川区豊里2-1-26","とよさとだい２ほいくしょ","学校・保育所","保育所","06-6328-0616","06-6328-0623","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.53976244","34.7370632100005","保育所"
"府立高津高等学校","天王寺区餌差町10-47","ふりつこうづこうとうがっこう","学校・保育所","高等学校","06-6761-0336","","","","","","","135.524694","34.6694580000003","高等学校"
"日之出保育所","大阪市東淀川区東中島4-11-25","ひのでほいくしょ","学校・保育所","保育所","06-6323-9800","06-6323-9800","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.50486","34.7337200000006","保育所"
"真田山幼稚園","大阪市天王寺区餌差町6-13","さなだやまようちえん","学校・保育所","幼稚園","06-6761-3004","06-6765-1284","https://kindergarten.city-osaka.ed.jp/2780030","","","","","135.52702","34.6698400000006","幼稚園"
"真田山小学校","天王寺区玉造本町14-41","さなだやましょうがっこう","学校・保育所","小学校","06-6761-0902","","","","","","","135.527579","34.6717770000003","小学校"
"大江小学校","天王寺区四天王寺1-9-18","おおえしょうがっこう","学校・保育所","小学校","06-6771-2425","","http://swa.city-osaka.ed.jp/swas/index.php?id=e591245","","","","","135.514586","34.6563270000003","小学校"
"聖和小学校","天王寺区寺田町1-6-37","せいわしょうがっこう","学校・保育所","小学校","06-6779-5521","","http://swa.city-osaka.ed.jp/swas/index.php?id=e591244","","","","","135.52196","34.6517810000003","小学校"
"夕陽丘中学校","天王寺区小宮町6-28","ゆうひがおかちゅうがっこう","学校・保育所","中学校","06-6772-3331","","","","","","","135.519449","34.6605750000003","中学校"
"五条小学校","天王寺区小宮町9-28","ごじょうしょうがっこう","学校・保育所","小学校","06-6772-4831","","http://swa.city-osaka.ed.jp/swas/index.php?id=e591243","","","","","135.519464","34.6591530000003","小学校"
"生魂小学校","天王寺区上汐4-1-25","いくたましょうがっこう","学校・保育所","小学校","06-6771-8474","","","","","","","135.517107","34.6632380000003","小学校"
"五条幼稚園","大阪市天王寺区上之宮町4-4","ごじょうようちえん","学校・保育所","幼稚園","06-6771-1820","06-6771-0390","https://kindergarten.city-osaka.ed.jp/2780029","","","","","135.52164","34.6612800000006","幼稚園"
"高津中学校","天王寺区城南寺町1-31","こうづちゅうがっこう","学校・保育所","中学校","06-6761-2487","","http://swa.city-osaka.ed.jp/swas/index.php?id=j592242","","","","","135.523746","34.6714920000003","中学校"
"府立清水谷高等学校","天王寺区清水谷町2-44","ふりつしみずだにこうとうがっこう","学校・保育所","高等学校","06-6762-0185","","","","","","","135.524667","34.6743940000003","高等学校"
"生魂幼稚園","大阪市天王寺区生玉町7-4","いくたまようちえん","学校・保育所","幼稚園","06-6771-9988","06-6771-0593","https://kindergarten.city-osaka.ed.jp/2780033","","","","","135.51378","34.6655200000006","幼稚園"
"天王寺小学校","天王寺区大道1-4-49","てんのうじしょうがっこう","学校・保育所","小学校","06-6771-0870","","","","","","","135.515327","34.6528240000003","小学校"
"桃陽小学校","天王寺区堂ヶ芝1-2-23","とうようしょうがっこう","学校・保育所","小学校","06-6772-2925","","","","","","","135.528046","34.6614060000003","小学校"
"天王寺中学校","天王寺区北河堀町6-20","てんのうじちゅうがっこう","学校・保育所","中学校","06-6771-0903","","","","","","","135.517324","34.6494440000003","中学校"
"府立夕陽丘高等学校","天王寺区北山町10-10","ふりつゆうひがおかこうとうがっこう","学校・保育所","高等学校","06-6771-0665","","","","","","","135.522631","34.6588310000003","高等学校"
"味原幼稚園","大阪市天王寺区味原町5-18","あじはらようちえん","学校・保育所","幼稚園","06-6762-0503","06-6765-1364","https://kindergarten.city-osaka.ed.jp/2780031","","","","","135.52702","34.6688300000006","幼稚園"
"味原小学校","天王寺区味原町8-19","あじはらしょうがっこう","学校・保育所","小学校","06-6768-2288","","http://swa.city-osaka.ed.jp/swas/index.php?id=e591241","","","","","135.528186","34.6673160000003","小学校"
"味原保育所","大阪市天王寺区味原町9-6","あじはらほいくしょ","学校・保育所","保育所","06-6762-0150","06-6762-0150","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.52708","34.6676601000006","保育所"
"放出小学校","城東区放出西2-2-18","はなてんしょうがっこう","学校・保育所","小学校","06-6967-2251","","http://swa.city-osaka.ed.jp/swas/index.php?id=e691552","","","","","135.555583","34.6946390000002","小学校"
"放出中学校","城東区放出西3-12-10","はなてんちゅうがっこう","学校・保育所","中学校","06-6961-5014","","http://swa.city-osaka.ed.jp/swas/index.php?id=j692540","","","","","135.557346","34.6908170000002","中学校"
"榎並小学校","城東区野江4-1-28","えなみしょうがっこう","学校・保育所","小学校","06-6931-7373","","http://swa.city-osaka.ed.jp/swas/index.php?id=e691540","","","","","135.539151","34.7091470000003","小学校"
"勝山小学校","生野区勝山南1-3-5","かつやましょうがっこう","学校・保育所","小学校","06-6716-1166","","","","","","","135.527457","34.6538940000003","小学校"
"大阪府立桃谷高等学校","生野区勝山南3-1-4","おおさかふりつももだにこうとうがっこう","学校・保育所","高等学校","06-6712-0371","","","","","","","135.533028","34.6534920000003","高等学校"
"大江幼稚園","大阪市天王寺区四天王寺1-11-108","おおえようちえん","学校・保育所","幼稚園","06-6771-4988","06-6771-0507","https://kindergarten.city-osaka.ed.jp/2780032","","","","","135.5153364","34.6563561000006","幼稚園"
"東桃谷小学校","生野区勝山北3-7-21","ひがしももだにしょうがっこう","学校・保育所","小学校","06-6712-0447","","","","","","","135.533314","34.6559250000003","小学校"
"小路小学校","生野区小路2-24-40","しょうじしょうがっこう","学校・保育所","小学校","06-6752-0061","","","","","","","135.554858","34.6606560000002","小学校"
"東小路小学校","生野区小路東3-8-15","ひがししょうじしょうがっこう","学校・保育所","小学校","06-6751-4465","","","","","","","135.559843","34.6588690000002","小学校"
"東中川小学校","生野区新今里7-14-37","ひがしなかがわしょうがっこう","学校・保育所","小学校","06-6752-2865","","","","","","","135.549972","34.6595060000002","小学校"
"東生野中学校","生野区新今里7-9-25","ひがしいくのちゅうがっこう","学校・保育所","中学校","06-6752-2885","","","","","","","135.550306","34.6610050000002","中学校"
"日の出巽西園","大阪市生野区巽西4-2-6","ひのでたつみにしえん","学校・保育所","保育所","06-6757-4151","06-6757-4771","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5463111","34.6447169000004","保育所"
"巽小学校","生野区巽中3-12-5","たつみしょうがっこう","学校・保育所","小学校","06-6758-0025","","","","","","","135.551539","34.6460160000002","小学校"
"巽中学校","生野区巽中3-17-20","たつみちゅうがっこう","学校・保育所","中学校","06-6757-0001","","","","","","","135.5527","34.6472080000002","中学校"
"ふじのもり保育園","大阪市福島区野田6-5-41 N101","ふじのもりほいくえん","学校・保育所","保育所","06-6460-6060","06-6460-6062","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.470050100002","34.684481300001","保育所"
"大阪府立大阪わかば高等学校","生野区巽東3-10-75","おおさかふりつおおさかわかばこうとうがっこう","学校・保育所","高等学校","06-6757-9171","","","","","","","135.559407","34.6512160000002","高等学校"
"新生野中学校","生野区巽東3-3-12","しんいくのちゅうがっこう","学校・保育所","中学校","06-6757-1421","","","","","","","135.557947","34.6523100000002","中学校"
"巽東小学校","生野区巽東3-8-13","たつみひがししょうがっこう","学校・保育所","小学校","06-6758-3261","","","","","","","135.557856","34.6497330000002","小学校"
"巽南小学校","生野区巽南2-10-7","たつみみなみしょうがっこう","学校・保育所","小学校","06-6757-9174","","","","","","","135.548677","34.6385800000002","小学校"
"認定こども園　日の出学園","大阪市生野区巽南2-8-19","にんていこどもえん　ひのでがくえん","学校・保育所","保育所","06-6757-4150","06-6757-9784","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5481719","34.6389079000004","保育所"
"新巽中学校","生野区巽南4-2-53","しんたつみちゅうがっこう","学校・保育所","中学校","06-6793-7415","","","","","","","135.549867","34.6398140000003","中学校"
"北巽小学校","生野区巽北1-30-29","きたたつみしょうがっこう","学校・保育所","小学校","06-6753-0301","","http://swa.city-osaka.ed.jp/swas/index.php?id=e671495","","","","","135.547386","34.6541860000003","小学校"
"中川保育所","大阪市生野区中川2-4-26","なかがわほいくしょ","学校・保育所","保育所","06-6751-5177","06-6751-5177","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.54306","34.6611000000006","保育所"
"大池中学校","生野区中川6-3-6","おおいけちゅうがっこう","学校・保育所","中学校","06-6752-3451","","","","","","","135.542331","34.6559890000003","中学校"
"イカイノ保育園","大阪市生野区中川西2-6-10","いかいのほいくえん","学校・保育所","保育所","06-6731-3535","06-6718-0988","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5416562","34.6615749000006","保育所"
"生野こもれび保育園","大阪市生野区中川東1-5-3","いくのこもれびほいくえん","学校・保育所","保育所","06-6752-9668","06-6754-3621","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5468332","34.6578109000004","保育所"
"北鶴橋小学校","生野区鶴橋3-4-50","きたつるはししょうがっこう","学校・保育所","小学校","06-6741-6706","","","","","","","135.534683","34.6639940000003","小学校"
"田島中学校","生野区田島5-23-7","たじまちゅうがっこう","学校・保育所","中学校","06-6758-1021","","","","","","","135.543199","34.6438820000003","中学校"
"鶴橋幼稚園","大阪市生野区桃谷2-20-14","つるはしようちえん","学校・保育所","幼稚園","06-6731-6401","06-6731-1391","https://kindergarten.city-osaka.ed.jp/2780046","","","","","135.5326699","34.6595941800006","幼稚園"
"鶴橋小学校","生野区桃谷2-20-32","つるはししょうがっこう","学校・保育所","小学校","06-6717-0040","","","","","","","135.532514","34.6590410000003","小学校"
"北桃谷乳児保育園","大阪市生野区桃谷3-2-40","きたももだににゅうじほいくえん","学校・保育所","保育所","06-6731-1548","06-6731-3331","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5343266","34.6618121000006","保育所"
"林寺保育園","大阪市生野区林寺4-6-26","はやしでらほいくえん","学校・保育所","保育所","06-6719-2694","06-6719-2624","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5347534","34.6428117100006","保育所"
"明治小学校","西区阿波座2-3-35","めいじしょうがっこう","学校・保育所","小学校","06-6531-0695","","","","","","","135.491656000001","34.6805420000004","小学校"
"九条東小学校","西区九条2-6-2","くじょうひがししょうがっこう","学校・保育所","小学校","06-6582-1910","","","","","","","135.472305000001","34.6754170000005","小学校"
"九条南小学校","西区九条南2-13-17","くじょうみなみしょうがっこう","学校・保育所","小学校","06-6582-0930","","http://swa.city-osaka.ed.jp/swas/index.php?id=e561152","","","","","135.472578000001","34.6729610000005","小学校"
"九条北小学校","西区九条南4-7-38","くじょうきたしょうがっこう","学校・保育所","小学校","06-6581-0761","","","","","","","135.467991000001","34.6772190000005","小学校"
"西船場小学校","西区江戸堀1-21-28","にしせんばしょうがっこう","学校・保育所","小学校","06-6441-1647","","","","","","","135.493636000001","34.6882580000004","小学校"
"本田小学校","西区川口1-5-19","ほんでんしょうがっこう","学校・保育所","小学校","06-6581-1531","","","","","","","135.481802000001","34.6817440000004","小学校"
"日吉小学校","西区南堀江4-9-19","ひよししょうがっこう","学校・保育所","小学校","06-6531-0144","","","","","","","135.484007000001","34.6709130000004","小学校"
"長橋小学校","西成区長橋2-3-21","ながはししょうがっこう","学校・保育所","小学校","06-6561-4692","","http://swa.city-osaka.ed.jp/swas/index.php?id=e761760","","","","","135.492358000001","34.6481270000004","小学校"
"橘小学校","西成区橘2-1-29","たちばなしょうがっこう","学校・保育所","小学校","06-6651-0456","06-6651-2752","","","","","","135.491499000001","34.6390770000004","小学校"
"玉出小学校","西成区玉出中2-13-48","たまでしょうがっこう","学校・保育所","小学校","06-6659-2000","06-6659-2091","","","","","","135.491774000001","34.6248210000004","小学校"
"岸里小学校","西成区千本中1-8-22","きしのさとしょうがっこう","学校・保育所","小学校","06-6659-2574","06-6659-2069","","","","","","135.491561000001","34.6338740000004","小学校"
"千本小学校","西成区千本中2-8-8","せんぼんしょうがっこう","学校・保育所","小学校","06-6651-6454","06-6651-2644","","","","","","135.488385000001","34.6315030000004","小学校"
"南津守小学校","西成区南津守6-1-14","みなみつもりしょうがっこう","学校・保育所","小学校","06-6659-3000","06-6659-2087","","","","","","135.485385000001","34.6280180000004","小学校"
"北津守小学校","西成区北津守3-3-40","きたつもりしょうがっこう","学校・保育所","小学校","06-6568-0415","06-6568-1595","http://swa.city-osaka.ed.jp/swas/index.php?id=e761761","","","","","135.483107000001","34.6515160000004","小学校"
"天下茶屋小学校","西成区聖天下1-11-35","てんがちゃやしょうがっこう","学校・保育所","小学校","06-6661-8741","06-6661-7198","","","","","","135.501347","34.6371420000004","小学校"
"天下茶屋中学校","西成区橘1-8-2","てんがちゃやちゅうがっこう","学校・保育所","中学校","06-6651-6512","06-6651-2654","","","","","","135.493581000001","34.6387940000004","中学校"
"今宮中学校","西成区花園北1-8-32","いまみやちゅうがっこう","学校・保育所","中学校","06-6631-2711","06-6631-0486","","","","","","135.498353","34.6483330000004","中学校"
"成南中学校","西成区千本中1-17-10","せいなんちゅうがっこう","学校・保育所","中学校","06-6651-4635","","http://swa.city-osaka.ed.jp/swas/index.php?id=j762752","","","","","135.490421000001","34.6338530000004","中学校"
"鶴見橋中学校","西成区長橋3-9-23","つるみばしちゅうがっこう","学校・保育所","中学校","06-6562-0001","06-6562-0470","http://swa.city-osaka.ed.jp/swas/index.php?id=j762753","","","","","135.486331000001","34.6486550000004","中学校"
"玉出中学校","西成区玉出西1-15-37","たまでちゅうがっこう","学校・保育所","中学校","06-6659-2761","06-6659-2103","http://swa.city-osaka.ed.jp/swas/index.php?id=j762754","","","","","135.487667000001","34.6266990000004","中学校"
"梅南中学校","西成区梅南3-3-17","ばいなんちゅうがっこう","学校・保育所","中学校","06-6568-4321","06-6658-4067","http://swa.city-osaka.ed.jp/swas/index.php?id=j762756","","","","","135.487803000001","34.6425470000004","中学校"
"西成高等学校","西成区津守1-13-10","にしなりこうとうがっこう","学校・保育所","高等学校","06-6562-5751","","http://www.osaka-c.ed.jp/nishinari/","","","","","135.482108000001","34.6475440000004","高等学校"
"今宮工科高等学校","西成区出城1-1-6","いまみやこうかこうとうがっこう","学校・保育所","高等学校","06-6631-0055","06-6645-7618","http://www.osaka-c.ed.jp/imamiya-t/","","","","","135.496191000001","34.6502660000004","高等学校"
"北津守保育所","大阪市西成区北津守3-5-32","きたつもりほいくしょ","学校・保育所","保育所","06-6561-5525","06-6568-4789","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.483468470002","34.6504158500008","保育所"
"松之宮保育所","大阪市西成区旭2-7-17","まつのみやほいくしょ","学校・保育所","保育所","06-6567-3460","06-6567-3470","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.490280000002","34.6446803800008","保育所"
"千本保育所","大阪市西成区千本南2-11-20","せんぼんほいくしょ","学校・保育所","保育所","06-6651-0073","06-6651-0073","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.488190000002","34.6307881900004","保育所"
"天下茶屋保育所","大阪市西成区天下茶屋東2-1-12","てんがちゃやほいくしょ","学校・保育所","保育所","06-6653-6010","06-6653-6010","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.504738300001","34.6396386900008","保育所"
"南津守保育所","大阪市西成区南津守2-4-61","みなみつもりほいくしょ","学校・保育所","保育所","06-6658-4818","06-6658-4818","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.479170000002","34.6319774500008","保育所"
"阪南小学校","阿倍野区阪南町5-7-40","はんなんしょうがっこう","学校・保育所","小学校","06-6621-2351","","http://swa.city-osaka.ed.jp/swas/index.php?id=e711606","","","","","135.512275","34.6246000000003","小学校"
"粉浜小学校","住之江区粉浜2-6-6","こはましょうがっこう","学校・保育所","小学校","06-6672－0001","","","","","","","135.490293000001","34.6183020000004","小学校"
"北粉浜小学校","住之江区粉浜1-5-40","きたこはましょうがっこう","学校・保育所","小学校","06-6678－6851","","http://swa.city-osaka.ed.jp/swas/index.php?id=e721635","","","","","135.490580000001","34.6231270000004","小学校"
"住吉第一中学校","住之江区粉浜西1-5-11","すみよしだいいちちゅうがっこう","学校・保育所","中学校","06-6678－0101","","http://swa.city-osaka.ed.jp/swas/index.php?id=j722630","","","","","135.487817000001","34.6213940000004","中学校"
"粉浜幼稚園","大阪市住之江区粉浜1-21-11","こはまようちえん","学校・保育所","幼稚園","06-6671-4414","06-6671-4508","https://kindergarten.city-osaka.ed.jp/2780052","","","","","135.489712100002","34.6198180900008","幼稚園"
"安立小学校","住之江区住之江1-4-29","あんりゅうしょうがっこう","学校・保育所","小学校","06-6672－0551","","","","","","","135.488222000001","34.6043640000004","小学校"
"敷津浦小学校","住之江区北島2-9-22","しきつうらしょうがっこう","学校・保育所","小学校","06-6681－0010","","","","","","","135.477527000001","34.6025550000004","小学校"
"山王保育所","大阪市西成区山王1-6-10","さんのうほいくしょ","学校・保育所","保育所","06-6633-7966","06-6633-7966","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.50675261","34.6461329600004","保育所"
"玉出幼稚園","大阪市西成区玉出中2-13-29","たまでようちえん","学校・保育所","幼稚園","06-6661-4446","06-6661-6769","https://kindergarten.city-osaka.ed.jp/2780060","","","","","135.492502500002","34.6241764600004","幼稚園"
"天下茶屋幼稚園","大阪市西成区聖天下1-10-34","てんがちゃやようちえん","学校・保育所","幼稚園","06-6661-5641","06-6661-5964","https://kindergarten.city-osaka.ed.jp/2780061","","","","","135.5015442","34.6376583800007","幼稚園"
"加賀屋小学校","住之江区北加賀屋2-5-26","かがやしょうがっこう","学校・保育所","小学校","06-6681－0031","","","","","","","135.479522000001","34.6225430000004","小学校"
"加賀屋東小学校","住之江区東加賀屋1-6-25","かがやひがししょうがっこう","学校・保育所","小学校","06-6681－5000","","","","","","","135.484274000001","34.6201690000004","小学校"
"加賀屋中学校","住之江区西加賀屋2-9-20","かがやちゅうがっこう","学校・保育所","中学校","06-6681－0131","","","","","","","135.476796000001","34.6188780000004","中学校"
"住吉川小学校","住之江区西加賀屋4-1-4","すみよしがわしょうがっこう","学校・保育所","小学校","06-6681－1571","","","","","","","135.478083000001","34.6151020000004","小学校"
"住之江小学校","住之江区御崎4-6-43","すみのえしょうがっこう","学校・保育所","小学校","06-6681－3000","","","","","","","135.479219000001","34.6099330000004","小学校"
"清江小学校","住之江区御崎5-7-18","きよえしょうがっこう","学校・保育所","小学校","06-6686－3050","","","","","","","135.480408000001","34.6079130000004","小学校"
"真住中学校","住之江区御崎2-2-32","ますみちゅうがっこう","学校・保育所","中学校","06-6686－8495","","","","","","","135.477763000001","34.6132330000004","中学校"
"平林小学校","住之江区平林南2-6-48","ひらばやししょうがっこう","学校・保育所","小学校","06-6685－8085","","","","","","","135.455942000001","34.6090440000005","小学校"
"新北島小学校","住之江区新北島6-2-56","しんきたじましょうがっこう","学校・保育所","小学校","06-6683－3011","","","","","","","135.463386000001","34.6057670000005","小学校"
"新北島中学校","住之江区新北島8-2-46","しんきたじまちゅうがっこう","学校・保育所","中学校","06-6683－0071","","","","","","","135.458886000001","34.6071740000005","中学校"
"南港光小学校","住之江区南港中4-4-22","なんこうひかりしょうがっこう","学校・保育所","小学校","06-6613－0600","","","","","","","135.423383000001","34.6338460000006","小学校"
"南港桜小学校","住之江区南港中5-2-48","なんこうさくらしょうがっこう","学校・保育所","小学校","06-6613－0160","","","","","","","135.420835000001","34.6354180000006","小学校"
"南港北中学校","住之江区南港中4-3-39","なんこうきたちゅうがっこう","学校・保育所","中学校","06-6613－0500","","","","","","","135.423216000001","34.6358750000006","中学校"
"南港南中学校","住之江区南港中3-5-14","なんこうみなみちゅうがっこう","学校・保育所","中学校","06-6614－0600","","","","","","","135.425555000001","34.6286970000006","中学校"
"港南造形高等学校","住之江区南港東2-5-72","こうなんぞうけいこうとうがっこう","学校・保育所","高等学校","06-6613－1000","","https://konan-zokei.jp/","","","","","135.441636000001","34.6133780000006","高等学校"
